package,URI,hasNode,mandatoryNode,prohibitedNode,sufficientNode
package#Network,domain#MP-SHP-iT,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-SHP-iT,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-SHuPH-Hu,domain#Node-HostManager-Human,FALSE,TRUE,FALSE
package#Network,domain#MP-StHP,domain#Node-Operator-Stakeholder,FALSE,TRUE,FALSE
package#Network,domain#MP-StSPH-St,domain#Node-Operator-Stakeholder,FALSE,TRUE,FALSE
package#Network,domain#MP-StS-St,domain#Node-Operator-Stakeholder,FALSE,TRUE,FALSE
package#Network,domain#MP-Sv-LnS,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#Network,domain#MP-TH,domain#Node-HostAccess-HostContext,FALSE,FALSE,FALSE
package#Network,domain#MP-TH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-TH,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-WHmWS,domain#Node-LogicalSubnet-WiFiLAN,TRUE,FALSE,FALSE
package#Network,domain#MP-WiFiSSoH,domain#Node-Gateway-Host,FALSE,FALSE,FALSE
package#Network,domain#MP-WiFiSSoH,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#Network,domain#MP-WmPH,domain#Node-Host-PhysicalHost,TRUE,FALSE,FALSE
package#Network,domain#MP-WpHS-aF,domain#Node-OtherSpace-Space,FALSE,TRUE,FALSE
package#Network,domain#MP-WpHSH-aF,domain#Node-PhysicalSubnet-WiFiLAN,FALSE,TRUE,FALSE
package#Network,domain#MP-WpHSH-aF,domain#Node-RadioSubnet-WiFiLAN,TRUE,FALSE,FALSE
package#Network,domain#MP-WSSH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-WSSH,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#Network,domain#MP-WSS-HP,domain#Node-Gateway-Host,FALSE,TRUE,FALSE
package#Network,domain#MP-WSS-HP,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#Network,domain#MP-WSSH-P,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#Network,domain#MP-WSSH-P,domain#Node-Process-Process,FALSE,TRUE,FALSE
package#NetworkConnectivity,domain#MP-DDoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHRS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHRSi,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHWS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HIoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HLoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HRoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HRSGSoS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Node-Gateway-Host,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Node-Gateway-Host,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HWSGSoS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HWSGSoS,domain#Node-Process-Process,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-I,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-IoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-IoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2+b,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC-b,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2-b,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-LoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-LoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Node-Internet-Internet,FALSE,TRUE,FALSE
package#NetworkConnectivity,domain#MP-NPmLSmSg,domain#Node-LogicalSegment-LogicalSegment,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NPmLSmSg,domain#Node-LogicalSubnet-LogicalSubnet,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Node-Internet-Internet,FALSE,TRUE,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Node-HostAccess-HContext,TRUE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Node-Internet-Internet,FALSE,TRUE,FALSE
package#NetworkConnectivity,domain#MP-Sg,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#NetworkConnectivityInference,domain#MP-OPLS2,domain#Node-Host-Host,TRUE,FALSE,FALSE
package#NetworkConnectivityInference,domain#MP-OPPS2,domain#Node-Host-Host,TRUE,FALSE,FALSE
package#NetworkInference,domain#MP-HPAC-AC,domain#Node-AccessContext-ProcessContext,FALSE,TRUE,FALSE
package#Physical,domain#MP-HuPSoSt,domain#Node-Employer-Stakeholder,FALSE,FALSE,FALSE
package#Physical,domain#MP-PPS-E,domain#Node-Entrance-Space,FALSE,TRUE,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Node-Human-Human,FALSE,TRUE,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Node-SimpleProcess-SensorProcess,FALSE,TRUE,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Node-Thing-Thing,FALSE,TRUE,FALSE
package#Privacy,domain#MP-H-Hu,domain#Node-HostManager-Human,FALSE,TRUE,FALSE
package#Privacy,domain#MP-H-Hu,domain#Node-Human1-Human,FALSE,TRUE,FALSE
package#Privacy,domain#MP-H-Hu,domain#Node-Human2-Human,FALSE,TRUE,FALSE
package#Privacy,domain#MP-HurH-StSt,domain#Node-Employer-Stakeholder,FALSE,TRUE,FALSE
package#Privacy,domain#MP-HurH-StSt,domain#Node-Operator-Stakeholder,FALSE,TRUE,FALSE
package#Privacy,domain#MP-HurTh-S-m,domain#Node-HostManager-Human,FALSE,TRUE,FALSE
package#Privacy,domain#MP-HurTh-S-m,domain#Node-Space-Space,FALSE,TRUE,FALSE
package#Privacy,domain#MP-HuwStrH-St,domain#Node-Operator-Stakeholder,FALSE,TRUE,FALSE
package#Privacy,domain#MP-IoT-Hu,domain#Node-Human-Human,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-CACHcLSP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSP,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSP,domain#Node-IndirectChannel-ClientChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSP,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSP,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHcLSS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSP,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSP,domain#Node-IndirectChannel-ClientChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSP,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSP,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CACHLSS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoP,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoP,domain#Node-ProxyChannel-ClientChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoP,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoP,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-IndirectChannel-ClientChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoPC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoS,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCAPNoS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCcPCCcS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCcPCCcS,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCcPCCcS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Node-ProxyChannel-ClientChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCC-nS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPCCS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPCCS,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNaP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNaP,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNaP,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNaP,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNaP,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNoP,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNoP,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNoP,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNoP,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCPNoP,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Node-ProcAccess-PContext,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Node-HostManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Node-ProxyChannel-ClientChannel,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSScS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCSScS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCvCCS,domain#Node-Human-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCCvCCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCS,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Node-IndirectChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Node-FirstChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Node-IndirectChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-CCDFFC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFFS,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-CCDFFS,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Node-IndirectChannel-ClientChannel,FALSE,TRUE,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Node-ServiceChannel-ServiceChannel,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSFC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSFC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Node-DataFlow-DataFlow,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSTC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSTC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Node-DataFlow-DataFlow,TRUE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
package#ProcessComms,domain#MP-CCDFTC,domain#Node-ProcessManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Node-ServiceManager-Human,FALSE,FALSE,FALSE
package#ProcessComms,domain#MP-CCDFTS,domain#Node-ProcAccess-ProcessContext,TRUE,FALSE,TRUE
